#taxpath	11HMC.bins	12HMC.bins	13HMC.bins	BON01.bins	BON02.bins	BON03.bins	HotLakConsUCCSLE.bins	Mar14236cm.bins	Mar14336cm.bins	Mar14436cm.bins	OV2TP1.bins	OV2TP2.bins	OV2TP3.bins	SSSS.bins	VSG.bins	frozenSSSS.bins	grotaG.bins
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes;order__Filobasidiales;family__Filobasidiaceae;genus__Naganishia;otu__silva_138_complink_cons_otu_179013	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes;order__Filobasidiales;family__Filobasidiaceae;genus__Filobasidium;otu__silva_138_complink_cons_otu_1221	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes;order__Cystofilobasidiales;family__Mrakiaceae;genus__Tausonia;otu__silva_138_complink_cons_otu_405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes;order__Cystofilobasidiales;family__Mrakiaceae;genus__Mrakia;otu__silva_138_complink_cons_otu_163530	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	137	98
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes;order__Cystofilobasidiales;family__Mrakiaceae;genus__Itersonilia;otu__silva_138_complink_cons_otu_1190	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Spiculogloeomycetes;order__Spiculogloeales;family__Spiculogloeaceae;genus__Phyllozyma;otu__silva_138_complink_cons_otu_37208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Microbotryomycetes;order__Kriegeriales;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_122166	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Microbotryomycetes;order__Kriegeriales;family__Camptobasidiaceae;genus__unknown;otu__silva_138_complink_cons_otu_218937	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	4
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Microbotryomycetes;order__Kriegeriales;family__Camptobasidiaceae;genus__Camptobasidium;otu__silva_138_complink_cons_otu_19387	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	1
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Microbotryomycetes;order__IncertaeSedis;family__Chrysozymaceae;genus__unknown;otu__silva_138_complink_cons_otu_50117	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Malasseziomycetes;order__Malasseziales;family__Malasseziaceae;genus__Malassezia;otu__silva_138_complink_cons_otu_102340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Malasseziomycetes;order__Malasseziales;family__Malasseziaceae;genus__Malassezia;otu__silva_138_complink_cons_otu_102275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Exobasidiomycetes;order__Microstromatales;family__Microstromataceae;genus__Microstroma;otu__silva_138_complink_cons_otu_199443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Dacrymycetes;order__Dacrymycetales;family__Dacrymycetaceae;genus__Dacrymyces;otu__silva_138_complink_cons_otu_9266	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_41539	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Lachnocladiaceae;genus__Scytinostroma;otu__silva_138_complink_cons_otu_26149	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Corticiales;family__Corticiaceae;genus__Sistotrema;otu__silva_138_complink_cons_otu_15165	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Boletales;family__uncultured;genus__unknown;otu__silva_138_complink_cons_otu_50077	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Boletales;family__Serpulaceae;genus__Serpula;otu__silva_138_complink_cons_otu_12641	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_102061	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__unknown;genus__Tulostoma;otu__silva_138_complink_cons_otu_13019	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__unknown;genus__Neohygrocybe;otu__silva_138_complink_cons_otu_182658	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__uncultured;genus__unknown;otu__silva_138_complink_cons_otu_50210	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__uncultured;genus__unknown;otu__silva_138_complink_cons_otu_26719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Tricholomataceae;genus__unknown;otu__silva_138_complink_cons_otu_38084	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Tricholomataceae;genus__Mycena;otu__silva_138_complink_cons_otu_41980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Strophariaceae;genus__Phaeomarasmius;otu__silva_138_complink_cons_otu_185556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Marasmiaceae;genus__uncultured;otu__silva_138_complink_cons_otu_50158	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Entolomataceae;genus__Entoloma;otu__silva_138_complink_cons_otu_48384	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Agaricaceae;genus__Macrolepiota;otu__silva_138_complink_cons_otu_217852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_98646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50233	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_27543	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_162160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_14475	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown;family__unknown;genus__Rhopalophora;otu__silva_138_complink_cons_otu_211711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_95874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_206641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__uncultured;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_197911	0	1	3	0	0	0	0	0	0	0	0	0	0	16	0	86	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Xylonomycetes;order__IncertaeSedis;family__IncertaeSedis;genus__Symbiotaphrina;otu__silva_138_complink_cons_otu_39346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_42060	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_125835	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_163557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales;family__Xylariaceae;genus__unknown;otu__silva_138_complink_cons_otu_31823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales;family__Xylariaceae;genus__Xylaria;otu__silva_138_complink_cons_otu_3960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales;family__Xylariaceae;genus__Muscodor;otu__silva_138_complink_cons_otu_24391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales;family__Xylariaceae;genus__Geniculisynnema;otu__silva_138_complink_cons_otu_3959	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_194942	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__Sordariaceae;genus__Sordaria;otu__silva_138_complink_cons_otu_232794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__Chaetomiaceae;genus__Chaetomium;otu__silva_138_complink_cons_otu_169	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__Cephalothecaceae;genus__Phialemonium;otu__silva_138_complink_cons_otu_4043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__Cephalothecaceae;genus__Cephalotheca;otu__silva_138_complink_cons_otu_4041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Ophiostomatales;family__Ophiostomataceae;genus__Raffaelea;otu__silva_138_complink_cons_otu_226161	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Microascales;family__Graphiaceae;genus__Graphium;otu__silva_138_complink_cons_otu_462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Magnaporthales;family__Magnaporthaceae;genus__Pseudohalonectria;otu__silva_138_complink_cons_otu_13150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Lulworthiales;family__Lulworthiaceae;genus__Lulwoana;otu__silva_138_complink_cons_otu_81552	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__IncertaeSedis;family__IncertaeSedis;genus__unknown;otu__silva_138_complink_cons_otu_196837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__IncertaeSedis;family__IncertaeSedis;genus__unknown;otu__silva_138_complink_cons_otu_14902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Stachybotryaceae;genus__Myrothecium;otu__silva_138_complink_cons_otu_82420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Ophiocordycipitaceae;genus__Tolypocladium;otu__silva_138_complink_cons_otu_214705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Ophiocordycipitaceae;genus__Tolypocladium;otu__silva_138_complink_cons_otu_152154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Nectriaceae;genus__Nectria;otu__silva_138_complink_cons_otu_433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__IncertaeSedis;genus__unknown;otu__silva_138_complink_cons_otu_178792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__IncertaeSedis;genus__Trichothecium;otu__silva_138_complink_cons_otu_232529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__IncertaeSedis;genus__Acremonium;otu__silva_138_complink_cons_otu_176992	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__IncertaeSedis;genus__Acremonium;otu__silva_138_complink_cons_otu_125702	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__IncertaeSedis;genus__Acremonium;otu__silva_138_complink_cons_otu_125692	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Hypocreaceae;genus__Trichoderma;otu__silva_138_complink_cons_otu_33827	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Cordycipitaceae;genus__Cordyceps;otu__silva_138_complink_cons_otu_179349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Cordycipitaceae;genus__Cordyceps;otu__silva_138_complink_cons_otu_152155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Diaporthales;family__Cryphonectriaceae;genus__Cryphonectria-Endothiacomplex;otu__silva_138_complink_cons_otu_217874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Trichomonascaceae;genus__Trichomonascus;otu__silva_138_complink_cons_otu_702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Trichomonascaceae;genus__Blastobotrys;otu__silva_138_complink_cons_otu_579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycopsidaceae;genus__Saccharomycopsis;otu__silva_138_complink_cons_otu_57638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycopsidaceae;genus__Saccharomycopsis;otu__silva_138_complink_cons_otu_232791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycodaceae;genus__Hanseniaspora;otu__silva_138_complink_cons_otu_232789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Saccharomyces;otu__silva_138_complink_cons_otu_227253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Saccharomyces;otu__silva_138_complink_cons_otu_151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Nakaseomyces-Candidaclade;otu__silva_138_complink_cons_otu_1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Lachancea;otu__silva_138_complink_cons_otu_147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Kluyveromyces;otu__silva_138_complink_cons_otu_33724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Pichiaceae;genus__Ogataea-Candidaclade;otu__silva_138_complink_cons_otu_1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Pichiaceae;genus__Ogataea-Candidaclade;otu__silva_138_complink_cons_otu_1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Pichiaceae;genus__Brettanomyces;otu__silva_138_complink_cons_otu_21358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Phaffomycetaceae;genus__Starmera-Candidaclade;otu__silva_138_complink_cons_otu_688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Phaffomycetaceae;genus__Barnettozyma-Candidaclade;otu__silva_138_complink_cons_otu_218228	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Metschnikowiaceae;genus__Metschnikowia;otu__silva_138_complink_cons_otu_6383	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Metschnikowiaceae;genus__Kodamaea;otu__silva_138_complink_cons_otu_114649	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Lipomycetaceae;genus__Lipomyces;otu__silva_138_complink_cons_otu_127081	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae;genus__Yamadazyma-Candidaclade;otu__silva_138_complink_cons_otu_554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae;genus__Kurtzmaniella-Candidaclade;otu__silva_138_complink_cons_otu_564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae;genus__Candida-Lodderomycesclade;otu__silva_138_complink_cons_otu_228571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__unknown;genus__Gyromitra;otu__silva_138_complink_cons_otu_232382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__unknown;genus__Caloscypha;otu__silva_138_complink_cons_otu_232459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Tuberaceae;genus__Tuber;otu__silva_138_complink_cons_otu_31891	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Sarcoscyphaceae;genus__Sarcoscypha;otu__silva_138_complink_cons_otu_12828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Sarcoscyphaceae;genus__Microstoma;otu__silva_138_complink_cons_otu_12823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Rhizinaceae;genus__Rhizina;otu__silva_138_complink_cons_otu_42053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Rhizinaceae;genus__Psilopezia;otu__silva_138_complink_cons_otu_73281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Rhizinaceae;genus__Phymatotrichopsis;otu__silva_138_complink_cons_otu_27542	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pyronemataceae;genus__unknown;otu__silva_138_complink_cons_otu_203721	4	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pyronemataceae;genus__Sowerbyella;otu__silva_138_complink_cons_otu_42715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pyronemataceae;genus__Octospora;otu__silva_138_complink_cons_otu_42709	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pyronemataceae;genus__Geopyxis;otu__silva_138_complink_cons_otu_39353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pezizaceae;genus__Plicaria;otu__silva_138_complink_cons_otu_48364	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pezizaceae;genus__Peziza;otu__silva_138_complink_cons_otu_42712	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pezizaceae;genus__Pachyella;otu__silva_138_complink_cons_otu_81546	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Helvellaceae;genus__Imaia;otu__silva_138_complink_cons_otu_61932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Helvellaceae;genus__Helvella;otu__silva_138_complink_cons_otu_98756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Helvellaceae;genus__Helvella;otu__silva_138_complink_cons_otu_12818	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Ascobolaceae;genus__uncultured;otu__silva_138_complink_cons_otu_6632	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Ascobolaceae;genus__Saccobolus;otu__silva_138_complink_cons_otu_81549	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_139081	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__Peltulaceae;genus__Peltula;otu__silva_138_complink_cons_otu_14792	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	7	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__Lichinaceae;genus__unknown;otu__silva_138_complink_cons_otu_15178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
