#taxpath	11HMC.bins	12HMC.bins	13HMC.bins	BON01.bins	BON02.bins	BON03.bins	HotLakConsUCCSLE.bins	Mar14236cm.bins	Mar14336cm.bins	Mar14436cm.bins	OV2TP1.bins	OV2TP2.bins	OV2TP3.bins	SSSS.bins	VSG.bins	frozenSSSS.bins	grotaG.bins
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__unknown	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Corticiales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Cantharellales	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Boletales	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales	20	3	8	0	0	0	0	0	0	0	0	0	2	4	0	9	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown	2	1	5	0	0	1	0	0	0	0	0	0	0	1	0	12	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__uncultured;order__unknown	0	1	3	0	0	0	0	0	0	0	0	0	0	16	0	93	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Xylonomycetes;order__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Xylobotryomycetes;order__Xylobotryales	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__unknown	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales	4	2	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Ophiostomatales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Microascales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Magnaporthales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Lulworthiales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales	0	1	1	0	0	0	0	0	0	0	0	0	4	10	0	11	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Diaporthales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales	0	0	1	0	0	0	0	6	0	0	0	0	0	2	0	33	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales	25	31	21	0	0	0	0	0	0	0	0	0	0	2	0	19	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales	19	20	7	0	0	0	0	0	0	0	0	0	0	0	0	10	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__unknown	1	1	0	0	0	0	0	0	0	0	0	0	0	8	0	986	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Thelebolales	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1473	5
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Rhytismatales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales	37	32	11	0	0	0	0	0	0	0	0	0	0	18	0	92	17
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Erysiphales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Cyttariales	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__LeotiomycetaIncertaeSedis;order__Candelariales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__unknown	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Umbilicariales	10	3	5	0	0	0	0	0	0	0	0	0	0	0	0	2	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Teloschistales	0	1	2	0	0	0	0	0	0	0	0	0	0	6	0	17	8
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Rhizocarpales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Pertusariales	25	7	10	0	0	0	0	0	0	0	0	0	0	4	0	3	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Peltigerales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Ostropales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales	3	2	2	0	0	0	0	0	0	0	0	0	1	0	0	17	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Caliciales	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Acarosporales	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__IncertaeSedis;order__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Eurotiomycetes;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Eurotiomycetes;order__Verrucariales	2	4	1	0	0	0	0	0	0	0	0	0	0	89	0	256	93
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Eurotiomycetes;order__Onygenales	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Eurotiomycetes;order__Mycocaliciales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Eurotiomycetes;order__Chaetothyriales	20	12	34	0	0	0	0	0	0	0	0	0	0	66	0	209	51
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__unknown	27	9	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__uncultured	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__Venturiales	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__Valsariales	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__Tubeufiales	9	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales	64	46	64	0	0	0	0	0	0	0	0	13	7	1	0	18	4
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__Myriangiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__IncertaeSedis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__Dothideales	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Dothideomycetes;order__Capnodiales	39	11	11	0	0	0	0	0	0	0	0	1	0	3	2	19	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Arthoniomycetes;order__uncultured	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Maxillopoda;order__unknown	0	0	0	0	0	0	0	0	0	0	20	7	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Maxillopoda;order__Harpacticoida	0	0	0	0	0	0	0	0	0	0	37	91	9	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Maxillopoda;order__Cyclopoida	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Maxillopoda;order__Calanoida	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Malacostraca;order__unknown	0	0	0	0	0	0	0	0	0	0	1	80	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Insecta;order__Diptera	0	0	0	0	0	0	0	0	0	0	0	391	3	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Insecta;order__Coleoptera	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Ellipura;order__Collembola	0	9	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Diplopoda;order__unknown	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Arachnida;order__unknown	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Arthropoda;class__Arachnida;order__Araneae	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Apusomonadidae;class__unknown;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Apicomplexa;class__Conoidasida;order__Gregarinasina	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
root__Root;domain__Eukaryota;phylum__Apicomplexa;class__Conoidasida;order__Cryptosporida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Apicomplexa;class__Conoidasida;order__Coccidia	0	0	0	5	5	12	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Aphelidea;class__unknown;order__unknown	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Annelida;class__Polychaeta;order__Terebellida	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Annelida;class__Polychaeta;order__Phyllodocida	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Annelida;class__Polychaeta;order__Eunicida	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Annelida;class__Clitellata;order__unknown	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Annelida;class__Clitellata;order__Haplotaxida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0
root__Root;domain__Bacteria;phylum__unknown;class__unknown;order__unknown	0	0	0	0	0	0	0	1	0	0	0	14	19	0	0	0	0
root__Root;domain__Bacteria;phylum__uncultured;class__unknown;order__unknown	0	0	0	0	0	0	0	4	0	21	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Zixibacteria;class__unknown;order__unknown	0	0	0	0	0	0	0	574	0	18	6	29	8	0	3	0	0
root__Root;domain__Bacteria;phylum__WS2;class__unknown;order__unknown	0	0	5	0	0	0	0	281	0	66	0	0	0	0	6	0	0
root__Root;domain__Bacteria;phylum__WS1;class__unknown;order__unknown	0	0	0	0	0	0	0	270	0	21	0	0	3	0	0	0	0
root__Root;domain__Bacteria;phylum__WPS-2;class__unknown;order__unknown	0	3	0	0	0	0	0	2	0	0	0	2	1	73	0	35	48
root__Root;domain__Bacteria;phylum__WOR-1;class__unknown;order__unknown	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Verrucomicrobiales	3	0	0	4422	4766	4267	0	26	0	4	0	0	0	2	171	1512	1
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__S-BQ2-57soilgroup	0	0	0	0	0	0	0	0	0	0	21	9	4	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Pedosphaerales	27	26	23	204	233	216	0	11	0	4	124	109	47	0	294	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Opitutales	28	18	10	1044	1042	1163	0	46	0	0	14	21	10	4	40	83	3
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Methylacidiphilales	0	0	0	2	3	5	0	0	0	0	0	9	32	0	4	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__LD1-PB3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Verrucomicrobiae;order__Chthoniobacterales	349	275	335	382	506	345	0	0	0	0	0	3	5	15	556	3	2
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Omnitrophia;order__Omnitrophales	0	2	0	0	0	0	0	191	0	623	241	870	2154	0	5	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Lentisphaeria;order__Victivallales	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Lentisphaeria;order__SS1-B-02-17	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Lentisphaeria;order__P.palmC41	0	0	0	0	0	0	0	24	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Lentisphaeria;order__Oligosphaerales	0	0	0	0	0	0	0	4	0	0	0	5	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Lentisphaeria;order__Lentisphaerales	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Kiritimatiellae;order__WCHB1-41	0	0	0	0	2	0	0	61	0	96	0	4	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Kiritimatiellae;order__Kiritimatiellales	0	0	0	0	0	0	0	173	0	8	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Chlamydiae;order__LD1-PA32	0	0	0	0	0	0	0	14	0	8	0	7	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Verrucomicrobiota;class__Chlamydiae;order__Chlamydiales	13	2	5	21	28	41	0	14	0	0	181	68	32	2	35	13	0
root__Root;domain__Bacteria;phylum__Thermotogota;class__Thermotogae;order__unknown	0	0	0	0	0	0	0	85	0	5	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Thermotogota;class__Thermotogae;order__uncultured	0	0	0	0	0	0	0	14	0	38	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Thermotogota;class__Thermotogae;order__Thermotogales	0	0	0	0	0	0	0	1923	0	192	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Thermotogota;class__Thermotogae;order__Petrotogales	0	0	0	0	0	0	0	43	0	5	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Thermotogota;class__Thermotogae;order__Kosmotogales	0	0	0	0	0	0	0	1350	0	11	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__TX1A-33;class__unknown;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__TA06;class__unknown;order__unknown	0	0	0	0	0	0	0	85	0	41	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Synergistota;class__Synergistia;order__Synergistales	0	0	0	0	0	0	0	199	0	4	0	1	3	0	0	0	0
root__Root;domain__Bacteria;phylum__Sva0485;class__unknown;order__unknown	0	0	0	0	0	0	0	150	0	306	8	4	1	0	2	0	0
root__Root;domain__Bacteria;phylum__Sumerlaeota;class__Sumerlaeia;order__uncultured	0	0	0	0	0	0	0	23	0	11	0	2	6	0	0	0	0
root__Root;domain__Bacteria;phylum__Sumerlaeota;class__Sumerlaeia;order__Sumerlaeales	8	3	6	1	0	0	0	8	0	9	81	8	143	0	4	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__V2072-189E03;order__unknown	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__Spirochaetia;order__Spirochaetales	0	0	0	0	0	0	0	538	0	174	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__Leptospirae;order__Leptospirales	0	0	0	0	0	0	0	4	0	1	0	5	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Spirochaetota;class__Brachyspirae;order__Brachyspirales	0	0	0	0	0	0	0	6	0	89	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Schekmanbacteria;class__unknown;order__unknown	0	0	0	0	0	0	0	15	0	0	38	27	30	0	0	0	0
root__Root;domain__Bacteria;phylum__SAR324cladeMarinegroupB;class__unknown;order__unknown	1	3	1	0	0	0	1	52	0	2	11	94	29	0	24	0	0
root__Root;domain__Bacteria;phylum__RCP2-54;class__unknown;order__unknown	0	0	2	0	0	0	0	2	0	4	250	133	34	0	49	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Zetaproteobacteria;order__Mariprofundales	0	0	0	1	1	0	0	4	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__unknown	0	0	0	1	1	2	0	0	0	0	0	0	0	0	37	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__uncultured	0	0	0	0	0	0	0	17	0	2	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__pItb-vmat-80	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__eub62A3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Xanthomonadales	10	4	6	49	56	29	0	1	0	0	477	24	4	421	428	489	365
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__WD260	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	5	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Vibrionales	0	0	0	0	0	0	2	1	0	0	0	13	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__UBA4486	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__UBA10353marinegroup	0	0	0	0	0	0	0	44	0	6	0	4	13	0	2	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Thiotrichales	0	0	0	3	5	4	0	287	0	2	0	3	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Thiomicrospirales	0	0	0	0	3	1	0	663	0	55	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Tenderiales	0	0	0	0	0	0	0	0	0	0	8	4	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__TDNP-Wbc97-11-7-16	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Steroidobacterales	2	0	2	0	0	2	0	41	0	2	0	7	3	0	276	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Salinisphaerales	0	0	0	2	0	1	0	0	0	0	0	0	0	0	12	0	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__SZB30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__SS1-B-09-64	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__SS1-B-07-19	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__R7C24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Pseudomonadales	0	0	2	8	8	7	1	1	0	0	50	99	56	66	28	84	8
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Pasteurellales	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__PLTA13	0	0	0	0	0	0	0	0	0	0	13	2	4	0	383	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__P0X4b2H11	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Oceanospirillales	2	0	1	2645	2922	2985	676	35	0	6	51	7	3	0	6	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__OM182clade	0	0	0	40	51	38	0	3	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Nitrosococcales	0	0	0	451	609	516	0	420	0	28	27	5	28	0	6	194	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Nitrococcales	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Milano-WF1B-44	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Methylococcales	0	0	0	11	12	8	0	526	0	24	0	5	3	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__MBAE14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Legionellales	8	2	0	512	532	388	0	1	0	0	17	30	8	0	39	25	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__KI89Aclade	0	0	0	0	1	0	0	1	0	0	0	0	0	0	10	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__KF-JG30-C25	0	0	0	0	0	0	0	0	0	0	0	2	3	0	14	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JTB23	0	0	0	6	2	4	0	20	0	1	0	2	25	0	2	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JG36-TzT-191	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JG36-GS-52	0	0	0	0	0	0	0	0	0	0	0	5	1	0	10	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Immundisolibacterales	0	0	0	0	0	0	0	17	0	1	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__I3A	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Halothiobacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	10
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__GammaproteobacteriaIncertaeSedis	2	2	1	98	132	116	862	301	0	25	7	20	11	5	194	0	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Ga0077536	0	0	0	0	4	1	0	0	0	0	38	15	91	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Francisellales	0	0	0	60	50	68	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Enterobacterales	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	5
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Ectothiorhodospirales	5	7	17	0	0	2	0	115	0	1	179	28	123	0	2	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EV818SWSAP88	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EPR3968-O8a-Bc78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EC3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
